-122.2584777000000002544766175560653209686279296875, 37.8723274999999972578734741546213626861572265625
-122.25804560000000265063135884702205657958984375, 37.87428320000000070422174758277833461761474609375
-122.2555166000000070880560087971389293670654296875, 37.868681100000003425520844757556915283203125
-122.2596357000000040216036722995340824127197265625, 37.87257079999999831443346920423209667205810546875
-122.2596357000000040216036722995340824127197265625, 37.87257079999999831443346920423209667205810546875
-122.2602954000000039513906813226640224456787109375, 37.8734041000000019039362086914479732513427734375
-122.2607770000000044774424168281257152557373046875, 37.8723365000000029567672754637897014617919921875
-122.2560251999999962890797178260982036590576171875, 37.87061659999999818637661519460380077362060546875
-122.257929399999994757308741100132465362548828125, 37.87097519999999661877154721878468990325927734375
-122.2620457999999956655301502905786037445068359375, 37.8714513999999979887434164993464946746826171875
-122.2549858000000000401996658183634281158447265625, 37.8704747000000025991539587266743183135986328125
-122.2551222999999964713424560613930225372314453125, 37.87002960000000229001670959405601024627685546875
-122.2535907999999977846528054215013980865478515625, 37.870029700000003458626451902091503143310546875
-122.2554836999999992031007423065602779388427734375, 37.8729383000000012771124602295458316802978515625
-122.2597860999999994646714185364544391632080078125, 37.874063599999999496503733098506927490234375
-122.2537837999999936755557428114116191864013671875, 37.87170929999999913206920609809458255767822265625
-122.263929899999993722303770482540130615234375, 37.8742146000000019512299331836402416229248046875
-122.257505699999995840698829852044582366943359375, 37.87136050000000153659129864536225795745849609375
-122.25486119999999345964170061051845550537109375, 37.87170710000000184436430572532117366790771484375
-122.257929399999994757308741100132465362548828125, 37.87097519999999661877154721878468990325927734375
-122.257756000000000540239852853119373321533203125, 37.873593999999997095073922537267208099365234375
-122.2570501000000007252310751937329769134521484375, 37.87245130000000159498085849918425083160400390625
-122.266452299999997421764419414103031158447265625, 37.8717225999999982377630658447742462158203125
-122.2612007999999974572347127832472324371337890625, 37.8737033999999965772076393477618694305419921875
-122.2596357000000040216036722995340824127197265625, 37.87257079999999831443346920423209667205810546875
-122.2580410000000057380020734854042530059814453125, 37.8673160000000024183464120142161846160888671875
-122.2596357000000040216036722995340824127197265625, 37.87257079999999831443346920423209667205810546875
-122.2596357000000040216036722995340824127197265625, 37.87257079999999831443346920423209667205810546875
-122.2596357000000040216036722995340824127197265625, 37.87257079999999831443346920423209667205810546875
-122.2617680999999976165781845338642597198486328125, 37.87575340000000068130248109810054302215576171875
-122.2589430000000021436790120787918567657470703125, 37.873944899999997915074345655739307403564453125
-122.2607770000000044774424168281257152557373046875, 37.8723365000000029567672754637897014617919921875
-122.264523400000001629450707696378231048583984375, 37.867928599999999050851329229772090911865234375
-122.2549858000000000401996658183634281158447265625, 37.8704747000000025991539587266743183135986328125
-122.2596357000000040216036722995340824127197265625, 37.87257079999999831443346920423209667205810546875
-122.253183500000005778929335065186023712158203125, 37.87339080000000279824234894476830959320068359375
-122.2654093000000017354977899231016635894775390625, 37.8737971999999984973328537307679653167724609375
-122.2596357000000040216036722995340824127197265625, 37.87257079999999831443346920423209667205810546875
-122.2584777000000002544766175560653209686279296875, 37.8723274999999972578734741546213626861572265625
-122.259044799999998076600604690611362457275390625, 37.87139400000000222235030378215014934539794921875
-122.258937500000001818989403545856475830078125, 37.8696403000000003657987690530717372894287109375
-122.258937500000001818989403545856475830078125, 37.8696403000000003657987690530717372894287109375
-122.26126410000000532818376086652278900146484375, 37.86970310000000239369910559616982936859130859375
-122.260484300000001667285687290132045745849609375, 37.871800600000000258660293184220790863037109375
-122.257886200000001508669811300933361053466796875, 37.87226179999999686742739868350327014923095703125
-122.2569869000000011283191270194947719573974609375, 37.8728291999999981953806127421557903289794921875
-122.26034509999999499996192753314971923828125, 37.8707160000000015998011804185807704925537109375
-122.260801299999997127088136039674282073974609375, 37.8704694999999986748662195168435573577880859375
-122.2530134000000003879904397763311862945556640625, 37.87082269999999795118128531612455844879150390625
-122.26043989999999439532984979450702667236328125, 37.86882750000000186219040188007056713104248046875
-122.2530134000000003879904397763311862945556640625, 37.87082269999999795118128531612455844879150390625
